"image_id","datetime_str","model_name","clip_area","ref_area","save_dir"
"RC1459L_20140128_1154","20140128_1154","RuBsAdDlb3Mxtshcn20210211",720.94,832.69,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140128_1154_cnt.png"
"RC1459L_20140128_1354","20140128_1354","RuBsAdDlb3Mxtshcn20210211",751.31,985.16,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140128_1354_cnt.png"
"RC1459L_20140128_1554","20140128_1554","RuBsAdDlb3Mxtshcn20210211",641.51,884.4,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140128_1554_cnt.png"
"RC1459L_20140129_0754","20140129_0754","RuBsAdDlb3Mxtshcn20210211",813.31,1096.89,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140129_0754_cnt.png"
"RC1459L_20140129_1154","20140129_1154","RuBsAdDlb3Mxtshcn20210211",730.64,873.4,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140129_1154_cnt.png"
"RC1459L_20140129_1554","20140129_1554","RuBsAdDlb3Mxtshcn20210211",648.59,914.1,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140129_1554_cnt.png"
"RC1459L_20140130_0754","20140130_0754","RuBsAdDlb3Mxtshcn20210211",815.9,1089.8,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140130_0754_cnt.png"
"RC1459L_20140130_0954","20140130_0954","RuBsAdDlb3Mxtshcn20210211",794.6,1072.38,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140130_0954_cnt.png"
"RC1459L_20140130_1354","20140130_1354","RuBsAdDlb3Mxtshcn20210211",658.3,916.7,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140130_1354_cnt.png"
"RC1459L_20140131_1554","20140131_1554","RuBsAdDlb3Mxtshcn20210211",631.81,826.87,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140131_1554_cnt.png"
"RC1459L_20140202_0754","20140202_0754","RuBsAdDlb3Mxtshcn20210211",828.84,1090.49,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140202_0754_cnt.png"
"RC1459L_20140202_1554","20140202_1554","RuBsAdDlb3Mxtshcn20210211",875.33,1156.97,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140202_1554_cnt.png"
"RC1459L_20140203_0754","20140203_0754","RuBsAdDlb3Mxtshcn20210211",896.0,1189.91,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140203_0754_cnt.png"
"RC1459L_20140203_1354","20140203_1354","RuBsAdDlb3Mxtshcn20210211",990.95,1247.45,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140203_1354_cnt.png"
"RC1459L_20140203_1554","20140203_1554","RuBsAdDlb3Mxtshcn20210211",965.76,1264.2,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140203_1554_cnt.png"
"RC1459L_20140204_0754","20140204_0754","RuBsAdDlb3Mxtshcn20210211",912.16,1193.16,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140204_0754_cnt.png"
"RC1459L_20140204_0954","20140204_0954","RuBsAdDlb3Mxtshcn20210211",940.57,1231.9,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140204_0954_cnt.png"
"RC1459L_20140204_1154","20140204_1154","RuBsAdDlb3Mxtshcn20210211",933.47,1165.39,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140204_1154_cnt.png"
"RC1459L_20140204_1354","20140204_1354","RuBsAdDlb3Mxtshcn20210211",879.2,1129.22,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140204_1354_cnt.png"
"RC1459L_20140205_0754","20140205_0754","RuBsAdDlb3Mxtshcn20210211",879.85,1147.29,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140205_0754_cnt.png"
"RC1459L_20140205_0954","20140205_0954","RuBsAdDlb3Mxtshcn20210211",901.19,1152.46,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140205_0954_cnt.png"
"RC1459L_20140206_0754","20140206_0754","RuBsAdDlb3Mxtshcn20210211",881.8,1183.48,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140206_0754_cnt.png"
"RC1459L_20140206_0954","20140206_0954","RuBsAdDlb3Mxtshcn20210211",908.92,1200.25,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140206_0954_cnt.png"
"RC1459L_20140207_1354","20140207_1354","RuBsAdDlb3Mxtshcn20210211",877.92,1158.91,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140207_1354_cnt.png"
"RC1459L_20140208_0754","20140208_0754","RuBsAdDlb3Mxtshcn20210211",892.13,1146.65,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140208_0754_cnt.png"
"RC1459L_20140208_0954","20140208_0954","RuBsAdDlb3Mxtshcn20210211",913.44,1180.24,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140208_0954_cnt.png"
"RC1459L_20140208_1154","20140208_1154","RuBsAdDlb3Mxtshcn20210211",855.93,943.13,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140208_1154_cnt.png"
"RC1459L_20140209_1554","20140209_1554","RuBsAdDlb3Mxtshcn20210211",872.11,1116.95,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140209_1554_cnt.png"
"RC1459L_20140210_0754","20140210_0754","RuBsAdDlb3Mxtshcn20210211",896.01,1160.22,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140210_0754_cnt.png"
"RC1459L_20140210_0954","20140210_0954","RuBsAdDlb3Mxtshcn20210211",925.72,1208.01,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140210_0954_cnt.png"
"RC1459L_20140210_1354","20140210_1354","RuBsAdDlb3Mxtshcn20210211",975.46,1217.72,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140210_1354_cnt.png"
"RC1459L_20140210_1554","20140210_1554","RuBsAdDlb3Mxtshcn20210211",927.02,1196.41,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140210_1554_cnt.png"
"RC1459L_20140211_1154","20140211_1154","RuBsAdDlb3Mxtshcn20210211",857.87,956.06,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140211_1154_cnt.png"
"RC1459L_20140212_1354","20140212_1354","RuBsAdDlb3Mxtshcn20210211",839.81,1084.64,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140212_1354_cnt.png"
"RC1459L_20140213_1154","20140213_1154","RuBsAdDlb3Mxtshcn20210211",854.63,950.23,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140213_1154_cnt.png"
"RC1459L_20140214_0754","20140214_0754","RuBsAdDlb3Mxtshcn20210211",870.17,1128.55,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140214_0754_cnt.png"
"RC1459L_20140214_1354","20140214_1354","RuBsAdDlb3Mxtshcn20210211",855.29,1080.74,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140214_1354_cnt.png"
"RC1459L_20140215_0753","20140215_0753","RuBsAdDlb3Mxtshcn20210211",872.09,1131.12,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140215_0753_cnt.png"
"RC1459L_20140215_0953","20140215_0953","RuBsAdDlb3Mxtshcn20210211",897.3,1175.09,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140215_0953_cnt.png"
"RC1459L_20140215_1353","20140215_1353","RuBsAdDlb3Mxtshcn20210211",843.03,1109.18,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140215_1353_cnt.png"
"RC1459L_20140215_1553","20140215_1553","RuBsAdDlb3Mxtshcn20210211",783.59,1060.08,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140215_1553_cnt.png"
"RC1459L_20140216_0953","20140216_0953","RuBsAdDlb3Mxtshcn20210211",896.66,1182.19,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140216_0953_cnt.png"
"RC1459L_20140216_1153","20140216_1153","RuBsAdDlb3Mxtshcn20210211",901.81,1060.71,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140216_1153_cnt.png"
"RC1459L_20140218_0953","20140218_0953","RuBsAdDlb3Mxtshcn20210211",894.09,1149.25,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140218_0953_cnt.png"
"RC1459L_20140218_1153","20140218_1153","RuBsAdDlb3Mxtshcn20210211",853.33,954.11,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140218_1153_cnt.png"
"RC1459L_20140218_1553","20140218_1553","RuBsAdDlb3Mxtshcn20210211",788.13,1046.54,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140218_1553_cnt.png"
"RC1459L_20140219_0953","20140219_0953","RuBsAdDlb3Mxtshcn20210211",890.85,1147.32,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140219_0953_cnt.png"
"RC1459L_20140219_1153","20140219_1153","RuBsAdDlb3Mxtshcn20210211",843.02,943.79,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140219_1153_cnt.png"
"RC1459L_20140220_0953","20140220_0953","RuBsAdDlb3Mxtshcn20210211",812.69,1136.96,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140220_0953_cnt.png"
"RC1459L_20140221_1153","20140221_1153","RuBsAdDlb3Mxtshcn20210211",837.85,947.66,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140221_1153_cnt.png"
"RC1459L_20140221_1553","20140221_1553","RuBsAdDlb3Mxtshcn20210211",745.49,998.73,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140221_1553_cnt.png"
"RC1459L_20140222_0953","20140222_0953","RuBsAdDlb3Mxtshcn20210211",757.79,1031.68,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140222_0953_cnt.png"
"RC1459L_20140223_0952","20140223_0952","RuBsAdDlb3Mxtshcn20210211",894.72,1200.95,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140223_0952_cnt.png"
"RC1459L_20140223_1353","20140223_1353","RuBsAdDlb3Mxtshcn20210211",923.13,1155.05,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140223_1353_cnt.png"
"RC1459L_20140226_1153","20140226_1153","RuBsAdDlb3Mxtshcn20210211",863.03,1003.21,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140226_1153_cnt.png"
"RC1459L_20140227_1553","20140227_1553","RuBsAdDlb3Mxtshcn20210211",801.04,1089.17,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140227_1553_cnt.png"
"RC1459L_20140228_0753","20140228_0753","RuBsAdDlb3Mxtshcn20210211",882.44,1167.31,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140228_0753_cnt.png"
"RC1459L_20140301_1353","20140301_1353","RuBsAdDlb3Mxtshcn20210211",890.83,1092.36,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140301_1353_cnt.png"
"RC1459L_20140303_1153","20140303_1153","RuBsAdDlb3Mxtshcn20210211",982.56,1191.25,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140303_1153_cnt.png"
"RC1459L_20140303_1353","20140303_1353","RuBsAdDlb3Mxtshcn20210211",1010.33,1419.3,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140303_1353_cnt.png"
"RC1459L_20140304_0953","20140304_0953","RuBsAdDlb3Mxtshcn20210211",1003.88,1304.95,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140304_0953_cnt.png"
"RC1459L_20140305_1153","20140305_1153","RuBsAdDlb3Mxtshcn20210211",1007.74,1252.55,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140305_1153_cnt.png"
"RC1459L_20140305_1353","20140305_1353","RuBsAdDlb3Mxtshcn20210211",1016.79,1333.99,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140305_1353_cnt.png"
"RC1459L_20140307_1353","20140307_1353","RuBsAdDlb3Mxtshcn20210211",937.99,1131.15,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140307_1353_cnt.png"
"RC1459L_20140307_1553","20140307_1553","RuBsAdDlb3Mxtshcn20210211",832.72,1016.18,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140307_1553_cnt.png"
"RC1459L_20140308_1153","20140308_1153","RuBsAdDlb3Mxtshcn20210211",993.53,1184.74,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140308_1153_cnt.png"
"RC1459L_20140308_1552","20140308_1552","RuBsAdDlb3Mxtshcn20210211",896.0,1085.29,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140308_1552_cnt.png"
"RC1459L_20140310_0752","20140310_0752","RuBsAdDlb3Mxtshcn20210211",870.16,1064.62,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140310_0752_cnt.png"
"RC1459L_20140310_1352","20140310_1352","RuBsAdDlb3Mxtshcn20210211",996.11,1232.55,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140310_1352_cnt.png"
"RC1459L_20140311_1152","20140311_1152","RuBsAdDlb3Mxtshcn20210211",996.75,1178.26,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140311_1152_cnt.png"
"RC1459L_20140311_1352","20140311_1352","RuBsAdDlb3Mxtshcn20210211",1015.52,1257.78,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140311_1352_cnt.png"
"RC1459L_20140312_0952","20140312_0952","RuBsAdDlb3Mxtshcn20210211",899.87,1103.98,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140312_0952_cnt.png"
"RC1459L_20140312_1352","20140312_1352","RuBsAdDlb3Mxtshcn20210211",1007.11,1263.58,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140312_1352_cnt.png"
"RC1459L_20140313_1352","20140313_1352","RuBsAdDlb3Mxtshcn20210211",1006.48,1233.85,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140313_1352_cnt.png"
"RC1459L_20140313_1552","20140313_1552","RuBsAdDlb3Mxtshcn20210211",989.67,1213.17,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140313_1552_cnt.png"
"RC1459L_20140314_1152","20140314_1152","RuBsAdDlb3Mxtshcn20210211",1001.27,1192.51,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140314_1152_cnt.png"
"RC1459L_20140315_1152","20140315_1152","RuBsAdDlb3Mxtshcn20210211",998.7,1196.38,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140315_1152_cnt.png"
"RC1459L_20140315_1352","20140315_1352","RuBsAdDlb3Mxtshcn20210211",1031.68,1313.32,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140315_1352_cnt.png"
"RC1459L_20140316_0952","20140316_0952","RuBsAdDlb3Mxtshcn20210211",881.78,1127.26,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140316_0952_cnt.png"
"RC1459L_20140316_1352","20140316_1352","RuBsAdDlb3Mxtshcn20210211",1012.93,1255.82,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140316_1352_cnt.png"
"RC1459L_20140316_1552","20140316_1552","RuBsAdDlb3Mxtshcn20210211",883.74,1105.99,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140316_1552_cnt.png"
"RC1459L_20140317_0752","20140317_0752","RuBsAdDlb3Mxtshcn20210211",924.42,1162.14,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140317_0752_cnt.png"
"RC1459L_20140317_1352","20140317_1352","RuBsAdDlb3Mxtshcn20210211",1005.82,1235.8,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140317_1352_cnt.png"
"RC1459L_20140318_1152","20140318_1152","RuBsAdDlb3Mxtshcn20210211",999.36,1186.05,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140318_1152_cnt.png"
"RC1459L_20140319_0952","20140319_0952","RuBsAdDlb3Mxtshcn20210211",887.59,1094.95,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140319_0952_cnt.png"
"RC1459L_20140319_1552","20140319_1552","RuBsAdDlb3Mxtshcn20210211",872.76,1093.05,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140319_1552_cnt.png"
"RC1459L_20140320_0752","20140320_0752","RuBsAdDlb3Mxtshcn20210211",868.87,1114.99,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140320_0752_cnt.png"
"RC1459L_20140320_1152","20140320_1152","RuBsAdDlb3Mxtshcn20210211",985.13,1184.09,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140320_1152_cnt.png"
"RC1459L_20140320_1352","20140320_1352","RuBsAdDlb3Mxtshcn20210211",1036.19,1349.5,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140320_1352_cnt.png"
"RC1459L_20140321_1152","20140321_1152","RuBsAdDlb3Mxtshcn20210211",1006.46,1262.29,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140321_1152_cnt.png"
"RC1459L_20140321_1552","20140321_1552","RuBsAdDlb3Mxtshcn20210211",974.82,1261.66,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140321_1552_cnt.png"
"RC1459L_20140322_0752","20140322_0752","RuBsAdDlb3Mxtshcn20210211",890.85,1184.77,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140322_0752_cnt.png"
"RC1459L_20140323_1152","20140323_1152","RuBsAdDlb3Mxtshcn20210211",998.69,1235.15,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140323_1152_cnt.png"
"RC1459L_20140324_0752","20140324_0752","RuBsAdDlb3Mxtshcn20210211",906.35,1233.86,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140324_0752_cnt.png"
"RC1459L_20140324_0952","20140324_0952","RuBsAdDlb3Mxtshcn20210211",796.54,1134.4,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140324_0952_cnt.png"
"RC1459L_20140325_1352","20140325_1352","RuBsAdDlb3Mxtshcn20210211",1025.19,1370.8,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140325_1352_cnt.png"
"RC1459L_20140326_0752","20140326_0752","RuBsAdDlb3Mxtshcn20210211",905.71,1230.63,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140326_0752_cnt.png"
"RC1459L_20140326_1352","20140326_1352","RuBsAdDlb3Mxtshcn20210211",1005.82,1335.29,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140326_1352_cnt.png"
"RC1459L_20140326_1552","20140326_1552","RuBsAdDlb3Mxtshcn20210211",986.44,1314.6,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140326_1552_cnt.png"
"RC1459L_20140327_0752","20140327_0752","RuBsAdDlb3Mxtshcn20210211",939.3,1270.03,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140327_0752_cnt.png"
"RC1459L_20140327_1152","20140327_1152","RuBsAdDlb3Mxtshcn20210211",1004.52,1274.57,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140327_1152_cnt.png"
"RC1459L_20140327_1352","20140327_1352","RuBsAdDlb3Mxtshcn20210211",1024.54,1323.61,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140327_1352_cnt.png"
"RC1459L_20140327_1552","20140327_1552","RuBsAdDlb3Mxtshcn20210211",998.72,1276.52,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140327_1552_cnt.png"
"RC1459L_20140328_0752","20140328_0752","RuBsAdDlb3Mxtshcn20210211",932.84,1244.83,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140328_0752_cnt.png"
"RC1459L_20140328_0952","20140328_0952","RuBsAdDlb3Mxtshcn20210211",855.3,1188.63,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140328_0952_cnt.png"
"RC1459L_20140328_1152","20140328_1152","RuBsAdDlb3Mxtshcn20210211",1008.39,1261.66,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140328_1152_cnt.png"
"RC1459L_20140328_1352","20140328_1352","RuBsAdDlb3Mxtshcn20210211",1019.37,1336.56,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140328_1352_cnt.png"
"RC1459L_20140329_0752","20140329_0752","RuBsAdDlb3Mxtshcn20210211",947.7,1261.66,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140329_0752_cnt.png"
"RC1459L_20140329_1352","20140329_1352","RuBsAdDlb3Mxtshcn20210211",1027.13,1373.41,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140329_1352_cnt.png"
"RC1459L_20140329_1552","20140329_1552","RuBsAdDlb3Mxtshcn20210211",1021.32,1350.12,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140329_1552_cnt.png"
"RC1459L_20140330_1351","20140330_1351","RuBsAdDlb3Mxtshcn20210211",1021.32,1458.05,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140330_1351_cnt.png"
"RC1459L_20140330_1551","20140330_1551","RuBsAdDlb3Mxtshcn20210211",1003.88,1374.05,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140330_1551_cnt.png"
"RC1459L_20140331_1151","20140331_1151","RuBsAdDlb3Mxtshcn20210211",1008.39,1290.06,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140331_1151_cnt.png"
"RC1459L_20140331_1551","20140331_1551","RuBsAdDlb3Mxtshcn20210211",1020.03,1425.65,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140331_1551_cnt.png"
"RC1459L_20140401_0951","20140401_0951","RuBsAdDlb3Mxtshcn20210211",987.09,1301.04,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140401_0951_cnt.png"
"RC1459L_20140401_1351","20140401_1351","RuBsAdDlb3Mxtshcn20210211",1023.25,1390.83,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140401_1351_cnt.png"
"RC1459L_20140401_1551","20140401_1551","RuBsAdDlb3Mxtshcn20210211",1019.38,1373.38,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140401_1551_cnt.png"
"RC1459L_20140403_1151","20140403_1151","RuBsAdDlb3Mxtshcn20210211",1010.98,1293.94,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140403_1151_cnt.png"
"RC1459L_20140403_1351","20140403_1351","RuBsAdDlb3Mxtshcn20210211",1028.42,1448.33,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140403_1351_cnt.png"
"RC1459L_20140404_1151","20140404_1151","RuBsAdDlb3Mxtshcn20210211",1007.12,1312.01,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140404_1151_cnt.png"
"RC1459L_20140405_1551","20140405_1551","RuBsAdDlb3Mxtshcn20210211",1027.78,1374.68,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140405_1551_cnt.png"
"RC1459L_20140406_0751","20140406_0751","RuBsAdDlb3Mxtshcn20210211",826.23,1169.89,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140406_0751_cnt.png"
"RC1459L_20140406_1351","20140406_1351","RuBsAdDlb3Mxtshcn20210211",1003.88,1450.25,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140406_1351_cnt.png"
"RC1459L_20140407_0751","20140407_0751","RuBsAdDlb3Mxtshcn20210211",904.39,1236.42,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140407_0751_cnt.png"
"RC1459L_20140410_1351","20140410_1351","RuBsAdDlb3Mxtshcn20210211",1026.49,1427.65,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140410_1351_cnt.png"
"RC1459L_20140411_0951","20140411_0951","RuBsAdDlb3Mxtshcn20210211",948.97,1248.07,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140411_0951_cnt.png"
"RC1459L_20140411_1151","20140411_1151","RuBsAdDlb3Mxtshcn20210211",996.78,1287.49,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20140411_1151_cnt.png"
